timestamp,amb_temp_c,relative_humidity,ghi,dni,dhi,IR(h),wind_speed_m_s,WD10m,SP
20220116:2100,27.44,79.35,0,0,0,394.4,5.1,197,101260
20220116:2200,27.31,81.95,0,0,0,396.35,4.97,203,101230
20220116:2300,27.18,81.95,0,0,0,395.2,4.69,213,101200
20220117:0000,27.07,81.95,0,0,0,395.55,4.34,224,101160
20220117:0100,26.93,84.6,0,0,0,393.55,4,235,101140
20220117:0200,26.76,84.6,0,0,0,397.7,3.52,251,101090
20220117:0300,26.61,84.6,0,0,0,406,3.03,267,101120
20220117:0400,26.4,87.35,0,0,0,409.7,2.76,276,101130
20220117:0500,26.18,87.35,0,0,0,406.4,2.34,279,101160
20220117:0600,25.96,90.2,0,0,0,403.7,2,273,101210
20220117:0700,25.95,87.3,209.95,550.41,91.35,395.2,2.14,280,101280
20220117:0800,26.95,81.9,360.3,463.79,157.15,391.5,2.14,263,101350
20220117:0900,27.83,74.4,592.5,620.38,202.9,409.1,2.07,239,101420
20220117:1000,28.78,72.1,732,683.51,204,416.3,2.34,217,101370
20220117:1100,29.63,65.5,820.5,711.12,207.8,406.6,3.03,205,101320
20220117:1200,30.24,63.5,827.9,703.43,202.35,406.8,3.93,200,101260
20220117:1300,30.5,63.5,715.55,579.27,221.05,416.45,4.62,198,101140
20220117:1400,30.38,63.5,607.05,579.34,168.4,429.85,5.1,197,101060
20220117:1500,30.15,63.5,391.3,408.19,143.8,415.9,5.31,198,101020
20220117:1600,29.57,67.7,198.5,281.18,82.8,427.7,5.1,203,101010
20220117:1700,28.91,72.1,35.75,80.16,20.85,423.25,4.55,211,101070
20220117:1800,28.31,76.85,0,0,0,410.85,3.79,219,101150
20220117:1900,27.78,72,0,0,0,395.4,3.31,215,101260
20220117:2000,27.46,74.3,0,0,0,391.7,3.38,213,101310
20220117:2100,27.22,74.3,0,0,0,388,3.72,212,101380
20220117:2200,27.05,74.3,0,0,0,386.1,4.34,211,101360
20220117:2300,26.97,76.7,0,0,0,384.95,4.76,212,101320
20220118:0000,26.86,76.7,0,0,0,384.15,4.62,213,101270
20220118:0100,26.79,76.7,0,0,0,383.5,3.93,219,101210
20220118:0200,26.52,79.2,0,0,0,383.95,2.55,230,101180
20220118:0300,25.56,81.8,0,0,0,385.3,1.52,275,101160
20220118:0400,25.53,81.8,0,0,0,387.65,2.34,317,101190
20220118:0500,25.22,84.45,0,0,0,392.45,3.31,331,101240
20220118:0600,24.94,90.15,0,0,0,395,3.38,337,101320
20220118:0700,25.09,87.3,212.1,566.3,90.4,398.45,3.03,355,101360
20220118:0800,26.33,79.2,431.25,697.91,125.65,404.45,3.17,3,101420
20220118:0900,27.83,72,591.75,655.55,179.85,405.65,3.24,2,101450
20220118:1000,29.26,63.3,790.75,821.06,155.85,415.7,2.62,3,101430
20220118:1100,30.4,55.6,851.5,789.38,170.4,408.9,1.38,9,101370
20220118:1200,31.02,53.9,783.95,656.86,198.75,413.75,0.9,160,101280
20220118:1300,31.29,54.05,734.9,661.31,169.1,419.55,2.62,173,101180
20220118:1400,31.08,55.85,612.35,608.16,150.6,414.75,4,179,101110
20220118:1500,30.76,59.55,399.35,459.4,119.8,420.35,4.62,184,101060
20220118:1600,30.01,65.5,199.7,311.53,70.85,419,5.24,187,101030
20220118:1700,28.89,72.1,34.6,81.72,19.25,414.9,5.31,189,101080
20220118:1800,28.05,74.4,0,0,0,414.55,5.17,188,101140
20220118:1900,27.78,72,0,0,0,402.15,4.83,187,101190
20220118:2000,27.45,76.8,0,0,0,398.1,4.07,199,101250
20220118:2100,27.16,76.8,0,0,0,395,3.59,208,101270
20220118:2200,26.92,81.9,0,0,0,395.4,3.38,204,101270
20220118:2300,26.75,81.9,0,0,0,394.4,3.38,191,101260
20220119:0000,26.66,81.9,0,0,0,395.2,3.17,175,101250
20220119:0100,26.56,81.9,0,0,0,405.35,2.55,163,101210
20220119:0200,25.97,87.3,0,0,0,401.2,1.59,163,101170
20220119:0300,26.01,87.3,0,0,0,407.55,0.62,132,101150
20220119:0400,24.91,90.15,0,0,0,412.4,1.17,54,101140
20220119:0500,24.69,90.15,0,0,0,410.1,1.31,43,101180
20220119:0600,25.17,87.3,0,0,0,407.4,0.62,8,101230
20220119:0700,25.34,90.2,218.45,608.48,88,404.85,2.28,348,101290
20220119:0800,26.53,81.85,418.95,615.24,149.6,406.6,2.62,348,101360
20220119:0900,27.09,74.3,462.3,446.47,181.6,408.55,2.48,2,101420
20220119:1000,27.8,72,531.4,411.69,212.7,428.1,1.86,26,101400
20220119:1100,28.01,67.4,595.4,431.14,222.85,428.3,1.24,78,101350
20220119:1200,28.75,65.3,558,411.96,190.3,428.85,2.14,144,101250
20220119:1300,28.81,65.3,529.4,362.44,218.6,430.8,2.83,163,101140
20220119:1400,28.9,65.3,555.25,504.02,171.5,416.85,3.38,175,101040
20220119:1500,29.25,65.4,391.6,447.78,118.15,415.1,3.45,183,100960
20220119:1600,29.28,67.6,169.45,234.65,71.9,412.4,3.59,190,100920
20220119:1700,28.75,69.75,30.1,67.19,17.35,411.05,3.79,196,100940
20220119:1800,28.04,74.4,0,0,0,412.2,3.93,200,101000
20220119:1900,27.79,69.65,0,0,0,399.65,3.72,192,101070
20220119:2000,27.66,69.65,0,0,0,411.45,3.52,200,101140
20220119:2100,27.49,74.3,0,0,0,407,3.52,206,101170
20220119:2200,27.34,74.3,0,0,0,403.5,3.45,209,101180
20220119:2300,27.23,74.3,0,0,0,401.95,3.03,213,101180
20220120:0000,26.48,81.85,0,0,0,389,1.66,221,101160
20220120:0100,27.14,76.8,0,0,0,393.35,0.55,316,101140
20220120:0200,25.58,84.5,0,0,0,391.9,2.21,8,101120
20220120:0300,25.49,87.3,0,0,0,388.6,2.69,8,101080
20220120:0400,25.25,87.3,0,0,0,386.45,2.62,1,101090
20220120:0500,25.1,84.45,0,0,0,387.25,2.55,358,101090
20220120:0600,24.97,87.25,0,0,0,384.95,2.62,3,101150
20220120:0700,24.92,73.95,243.7,705.62,92.75,367.9,3.1,15,101200
20220120:0800,26.24,54.8,480.65,834.91,115.15,368.65,3.1,24,101280
20220120:0900,27.83,37.75,678.15,852.26,141.95,367.3,3.24,39,101320
20220120:1000,29.21,31.85,821.75,860.56,154.8,369.65,3.03,54,101290
20220120:1100,30.39,28.9,902,865.23,153.2,372.35,2.55,75,101230
20220120:1200,31.13,27.15,898.35,833.67,152.85,374.45,2.48,106,101150
20220120:1300,31.41,30.2,805.7,756.74,155.3,377.4,2.97,136,101040
20220120:1400,31.4,31.3,661.2,691.88,132.95,380.1,3.66,154,100960
20220120:1500,31.37,32.4,463.1,574.68,110.9,385.1,4.28,163,100890
20220120:1600,30.81,35.85,233.25,369.89,78.7,380.65,4.83,171,100870
20220120:1700,29.77,43.8,41.9,104.6,21.85,379.5,4.76,178,100890
20220120:1800,28.72,51.65,0,0,0,376.8,4.62,186,100940
20220120:1900,27.93,51.55,0,0,0,392.3,4.14,178,101010
20220120:2000,27.89,53.35,0,0,0,401.2,2.83,178,101060
20220120:2100,27.8,57.05,0,0,0,399.05,2.28,190,101080
20220120:2200,27.6,61,0,0,0,401.4,2.76,200,101070
20220120:2300,27.44,67.3,0,0,0,401.55,2.97,210,101050
20220121:0000,27.23,69.6,0,0,0,407.4,2.41,212,101040
20220121:0100,27.46,71.9,0,0,0,399.55,0.62,199,101010
20220121:0200,25.74,79.15,0,0,0,398.85,1.59,36,100990
20220121:0300,25.57,76.6,0,0,0,386.3,2.28,20,100960
20220121:0400,24.88,81.7,0,0,0,386.45,2,2,100960
20220121:0500,24.49,81.65,0,0,0,372.95,2.28,6,101010
20220121:0600,24.47,78.95,0,0,0,371.2,2.76,13,101050
20220121:0700,24.61,66.85,254.75,798.51,84.25,360.15,2.62,22,101110
20220121:0800,26.37,52.95,481.9,835.88,115.95,361.7,2.55,27,101200
20220121:0900,27.93,39.1,678.45,855.48,139.8,365.2,2.34,36,101270
20220121:1000,29.09,34.2,823.1,867.11,150.25,369.65,1.86,59,101270
20220121:1100,29.99,34.35,896.9,855.15,155.65,373.1,1.86,98,101200
20220121:1200,30.56,36.95,893.95,825.65,154.2,377.4,2.41,128,101140
20220121:1300,30.72,39.75,812.8,769.74,149.7,381.45,2.97,145,101030
20220121:1400,30.63,45.6,663.75,691.38,134.4,384.15,3.31,157,100960
20220121:1500,30.45,50.3,456.05,545.17,120.75,386.1,3.52,166,100900
20220121:1600,29.99,53.7,233.15,362.69,80.85,387.05,3.66,175,100890
20220121:1700,29.17,59.2,42.7,103.84,22.6,386.3,3.66,184,100920
20220121:1800,28.24,67.4,0,0,0,383.4,3.59,190,100980
20220121:1900,27.54,71.9,0,0,0,378.95,4.14,185,101040
20220121:2000,27.19,74.3,0,0,0,377.2,4.41,188,101090
20220121:2100,27.01,76.7,0,0,0,375.85,4.69,190,101140
20220121:2200,26.86,76.7,0,0,0,375.85,4.62,193,101120
20220121:2300,26.79,76.7,0,0,0,375.25,4.21,195,101070
20220122:0000,26.69,76.7,0,0,0,374.65,3.38,194,101060
20220122:0100,25.6,81.8,0,0,0,375.55,1.31,197,101040
20220122:0200,26.35,79.2,0,0,0,377.95,0.76,14,101000
20220122:0300,24.36,90.1,0,0,0,379.3,2,18,100990
20220122:0400,23.93,93.1,0,0,0,379.9,1.93,22,100990
20220122:0500,23.48,96.2,0,0,0,380.85,1.66,25,101020
20220122:0600,23.58,93.1,0,0,0,390.75,1.52,22,101070
20220122:0700,24.37,90.1,253.25,797.93,83.15,372.55,2.34,17,101130
20220122:0800,25.78,79.15,481.65,838.67,114.4,374.45,2.34,21,101220
20220122:0900,27.55,65.2,681,868.86,133.45,377.4,2.21,28,101260
20220122:1000,28.95,57.15,805.65,828.22,162.15,380.85,1.52,49,101260
20220122:1100,29.9,50.2,894.25,846.45,159.35,386.45,1.17,113,101200
20220122:1200,30.59,48.75,900,831.61,153.45,385.9,2.21,156,101130
20220122:1300,30.85,52.15,820.65,784.11,143.6,387.65,3.31,169,101030
20220122:1400,30.94,52.15,672.85,705.79,130.95,387.85,3.93,175,100940
20220122:1500,30.79,53.9,466.75,575,111.85,388.2,4.41,179,100910
20220122:1600,30.22,57.5,237.3,373.93,79.5,389.4,4.76,181,100880
20220122:1700,29.27,63.3,43.8,107.96,22.7,388.2,4.76,183,100920
20220122:1800,28.28,69.65,0,0,0,385.5,4.62,183,100960
20220122:1900,27.52,74.3,0,0,0,380.65,4.76,178,101020
20220122:2000,27.1,74.3,0,0,0,378.35,4.69,181,101060
20220122:2100,26.77,79.3,0,0,0,377,4.55,186,101070
20220122:2200,26.56,81.9,0,0,0,376.8,4.41,190,101080
20220122:2300,26.46,84.55,0,0,0,376.4,4.14,192,101060
20220123:0000,26.37,84.55,0,0,0,377.55,3.72,194,101050
20220123:0100,26.05,84.55,0,0,0,379.4,2.34,198,101030
20220123:0200,25.91,87.3,0,0,0,382.8,0.76,215,101010
20220123:0300,26.02,87.3,0,0,0,391.5,0.48,304,100960
20220123:0400,25.45,90.2,0,0,0,393.05,0.9,324,100970
20220123:0500,24.51,93.1,0,0,0,401.4,1.17,331,101000
20220123:0600,24.15,93.1,0,0,0,415.1,1.52,339,101060
20220123:0700,24.04,90.1,208.35,598.44,80.95,417.85,2.97,356,101180
20220123:0800,25.36,84.45,434.85,673.33,139.9,418.4,3.59,358,101280
20220123:0900,26.97,74.25,637.7,769.66,152.2,418.2,3.59,355,101330
20220123:1000,28.37,63.1,805.35,832.88,157.35,390.55,2.48,0,101280
20220123:1100,29.71,51.9,888.6,830.43,166.4,391.1,1.38,15,101190
20220123:1200,30.61,45.6,900.35,832.96,151.1,390.55,0.62,123,101110
20220123:1300,31.19,45.7,829,791.11,144.3,387.25,2.34,165,101000
20220123:1400,31.15,48.9,677.45,706.34,133.6,385.9,3.86,172,100880
20220123:1500,30.92,53.9,474.15,584.85,111.9,383.95,4.69,174,100810
20220123:1600,30.13,59.45,241.95,381.55,80.15,383.95,5.1,177,100800
20220123:1700,29.04,69.75,45.45,112.27,23.3,383,4.83,181,100850
20220123:1800,27.99,72,0,0,0,380.45,4.34,186,100910
20220123:1900,27.35,76.8,0,0,0,375.65,3.86,193,100940
20220123:2000,26.87,79.3,0,0,0,371.75,3.93,197,100980
20220123:2100,26.52,84.55,0,0,0,369.85,4.14,202,101020
20220123:2200,26.24,84.55,0,0,0,369.25,4.34,205,101010
20220123:2300,26.07,87.35,0,0,0,369.85,4.34,205,100980
20220124:0000,25.96,90.2,0,0,0,370.6,4,205,100950
20220124:0100,25.81,90.2,0,0,0,373.05,2.69,206,100930
20220124:0200,25.07,93.15,0,0,0,384.35,1.31,223,100900
20220124:0300,25.21,90.2,0,0,0,407.95,0.97,261,100890
20220124:0400,24.95,93.15,0,0,0,420.75,1.24,274,100870
20220124:0500,25.23,93.15,0,0,0,423.25,1.52,280,100920
20220124:0600,25.55,90.2,0,0,0,432.9,1.79,291,100990
20220124:0700,24.56,90.15,223.55,598.85,96.2,402.15,2.48,331,101090
20220124:0800,25.68,84.5,406.85,621.56,134.45,406.2,2.55,330,101160
20220124:0900,26.91,79.3,587,672.57,162.3,408.75,2.48,319,101230
20220124:1000,28.24,69.65,792.05,814.51,157.45,395.75,2,308,101210
20220124:1100,29.57,59.35,860.8,803.75,160.6,397.1,1.52,289,101140
20220124:1200,30.46,55.6,831.65,732.09,171.8,397.9,1.66,240,101050
20220124:1300,30.95,55.75,820.1,776.97,146.05,401.2,2.83,210,100930
20220124:1400,31.24,54.05,664.75,692.78,129.85,396.75,3.93,203,100840
20220124:1500,31.14,55.85,472.3,579.68,112,396.15,4.76,201,100760
20220124:1600,30.56,63.5,240.6,376.31,80.25,394,5.45,201,100740
20220124:1700,29.38,69.85,45.35,109.99,23.45,394.6,5.52,204,100780
20220124:1800,28.24,76.85,0,0,0,392.3,5.1,207,100830
20220124:1900,27.69,74.4,0,0,0,390.95,4.28,199,100890
20220124:2000,27.32,76.8,0,0,0,386.65,4.14,205,100910
20220124:2100,27.05,79.35,0,0,0,380.1,4.21,211,100960
20220124:2200,26.83,81.9,0,0,0,383,4.14,215,100940
20220124:2300,26.67,81.9,0,0,0,377,3.86,218,100920
20220125:0000,26.49,84.55,0,0,0,375.65,3.24,223,100880
20220125:0100,25.86,87.3,0,0,0,375.35,1.86,244,100870
20220125:0200,24.89,93.15,0,0,0,378.15,1.59,305,100850
20220125:0300,24.83,90.15,0,0,0,384.35,2.21,331,100810
20220125:0400,24.65,93.15,0,0,0,380.1,2.28,326,100790
20220125:0500,24.51,93.15,0,0,0,386.85,2.41,323,100820
20220125:0600,24.33,96.2,0,0,0,402.35,2.55,329,100910
20220125:0700,24.51,96.2,226.75,584.04,102.65,391.1,2.83,324,101050
20220125:0800,25.29,90.2,455.15,739.65,130.8,389.75,2.62,326,101140
20220125:0900,27.05,74.3,655.85,795.5,152.95,385.1,2.34,326,101180
20220125:1000,28.61,61.1,813.9,843.36,155.85,386.1,1.59,323,101150
20220125:1100,29.77,51.9,910.6,867.2,153.8,382.4,0.76,276,101090
20220125:1200,30.63,48.75,911.7,841.93,151.3,380.65,1.38,221,101000
20220125:1300,31.23,48.9,835.95,794.62,144.95,380.85,2.21,209,100880
20220125:1400,31.67,45.85,687.6,717.12,132.35,379.5,2.83,203,100770
20220125:1500,31.9,45.85,483.1,594.11,112.55,377.4,3.38,199,100690
20220125:1600,31.84,45.85,248.95,392.28,81,375.85,4.07,195,100650
20220125:1700,30.82,53.9,47.85,118.21,24.1,374.1,4.76,194,100660
20220125:1800,29.23,63.3,0,0,0,372.75,4.69,194,100690
20220125:1900,28.14,67.4,0,0,0,364.6,4.14,186,100760
20220125:2000,27.68,67.4,0,0,0,362.1,4.07,184,100790
20220125:2100,27.39,71.9,0,0,0,361.3,3.66,181,100850
20220125:2200,27.07,71.9,0,0,0,360.75,2.83,177,100860
20220125:2300,26.02,81.8,0,0,0,360.75,1.72,162,100850
20220126:0000,26.71,76.7,0,0,0,361.5,0.9,92,100850
20220126:0100,24.71,87.25,0,0,0,362.4,1.52,29,100820
20220126:0200,23.9,93.1,0,0,0,361.1,1.72,7,100770
20220126:0300,23.18,93.05,0,0,0,359,1.86,358,100740
20220126:0400,22.58,96.15,0,0,0,364,2,3,100740
20220126:0500,22.3,99.4,0,0,0,380.3,1.93,8,100790
20220126:0600,22.1,99.4,0,0,0,388,1.79,8,100870
20220126:0700,22.96,87.1,261.85,837.44,84,344.5,1.93,34,100940
20220126:0800,25.67,62.65,495.7,866.48,115.45,346,1.86,33,101020
20220126:0900,27.34,44.8,699.05,890.52,135.4,350.65,1.72,34,101090
20220126:1000,28.65,37.9,843.1,884.56,151.85,355.5,1.17,56,101100
20220126:1100,29.61,35.6,880.75,786.38,193.25,361.1,1.1,131,101050
20220126:1200,30.27,36.95,910.65,831.02,158.55,366.75,2.21,169,100970
20220126:1300,30.49,41,836.55,792.85,145.45,370.6,3.17,184,100900
20220126:1400,30.43,47,681.7,701.86,136.75,374.45,3.79,196,100820
20220126:1500,30.18,52.05,478,581.61,114,377.4,4.07,203,100770
20220126:1600,29.64,55.5,245.55,380.92,81.7,379.1,4.14,209,100740
20220126:1700,28.85,63.2,47.65,114.47,24.45,379.7,4,212,100780
20220126:1800,27.89,69.65,0,0,0,377.2,3.79,216,100820
20220126:1900,27.22,74.3,0,0,0,375.05,3.38,198,100860
20220126:2000,26.74,79.3,0,0,0,371.95,3.66,205,100910
20220126:2100,26.42,81.85,0,0,0,369.85,3.79,210,100960
20220126:2200,26.22,81.85,0,0,0,369.25,3.86,214,100960
20220126:2300,26.06,81.85,0,0,0,369.05,3.72,215,100960
20220127:0000,25.91,84.5,0,0,0,370.2,3.38,219,100940
20220127:0100,25.66,84.5,0,0,0,372.45,2.83,222,100930
20220127:0200,25.23,87.3,0,0,0,382,2.21,226,100870
20220127:0300,24.86,90.15,0,0,0,384.75,1.93,235,100870
20220127:0400,24.71,90.15,0,0,0,396.55,1.93,240,100860
20220127:0500,24.69,90.15,0,0,0,405.45,1.86,239,100920
20220127:0600,24.53,90.15,0,0,0,417.05,1.45,242,100990
20220127:0700,25.11,87.3,168.25,367.6,90.2,431.75,0.48,344,101060
20220127:0800,25.89,84.5,398.35,577.38,144.75,427.1,0.83,342,101130
20220127:0900,27,76.7,596.15,626.88,198.85,407.75,0.69,327,101180
20220127:1000,28.03,72,779.85,744.15,197.4,416.1,0.62,308,101200
20220127:1100,29.09,65.4,857.85,746.63,203.9,400.4,0.62,258,101150
20220127:1200,29.94,61.35,890.95,792.74,172,407.55,1.38,216,101060
20220127:1300,30.55,57.5,821.45,746.5,169.2,401.2,2.41,203,100960
20220127:1400,30.85,53.9,680.7,701.7,134.35,398.45,3.31,196,100870
20220127:1500,30.73,53.9,480.75,585.37,113.15,396.15,3.93,194,100800
20220127:1600,30.23,55.6,247.85,383.22,82.25,392.45,4.28,193,100780
20220127:1700,29.3,61.25,45.95,106.65,24.15,389.4,4.34,193,100830
20220127:1800,28.22,69.65,0,0,0,388.4,4.21,194,100880
20220127:1900,27.4,74.3,0,0,0,376.4,3.93,192,100980
20220127:2000,26.99,76.7,0,0,0,375.25,4.07,195,101020
20220127:2100,26.69,76.7,0,0,0,375.25,4.34,198,101060
20220127:2200,26.45,81.85,0,0,0,376,4.69,203,101070
20220127:2300,26.24,81.85,0,0,0,377.2,4.97,206,101000
20220128:0000,26.12,81.85,0,0,0,377.75,4.83,207,100990
20220128:0100,26.01,87.3,0,0,0,378.85,4.21,209,100950
20220128:0200,25.89,87.3,0,0,0,379.3,2.83,214,100930
20220128:0300,25.32,90.2,0,0,0,383.4,0.97,233,100920
20220128:0400,25.82,87.3,0,0,0,390.75,0.62,332,100930
20220128:0500,24.82,90.15,0,0,0,401.55,1.03,343,100960
20220128:0600,24.3,93.1,0,0,0,403.5,1.24,339,101010
20220128:0700,25.14,87.3,175.9,341.45,103.4,427.9,2.07,360,101110
20220128:0800,25.82,84.5,381.8,463.2,178.15,423.65,2.48,354,101180
20220128:0900,26.66,76.7,584.75,634.61,182,424,2.48,356,101230
20220128:1000,27.8,72,788.05,775.85,179.8,411.25,1.52,7,101200
20220128:1100,28.98,65.3,891.45,817.32,174.25,399.65,0.55,55,101120
20220128:1200,29.94,59.35,903.95,816.43,161.95,395.4,1.17,151,101010
20220128:1300,30.6,55.75,835.45,785.08,147.85,395,2.41,167,100920
20220128:1400,30.87,55.75,686.3,706.17,134.95,394.6,3.31,173,100830
20220128:1500,30.77,55.75,481.35,580.63,115.5,394.4,3.93,176,100760
20220128:1600,30.3,59.45,248.45,380.91,83.1,393.65,4.48,179,100720
20220128:1700,29.28,67.6,49.05,115.23,25.3,392.3,4.62,183,100750
20220128:1800,28.22,72,0,0,0,389,4.41,188,100800
20220128:1900,27.42,79.35,0,0,0,388.8,4.34,185,100840
20220128:2000,27.05,81.95,0,0,0,385.7,4.21,193,100890
20220128:2100,26.82,84.6,0,0,0,382.6,4.14,198,100940
20220128:2200,26.68,84.6,0,0,0,379.5,3.79,199,100960
20220128:2300,26.58,84.6,0,0,0,378.35,3.03,203,100940
20220129:0000,26.12,87.35,0,0,0,381.25,1.86,215,100920
20220129:0100,25.64,90.2,0,0,0,378.45,1.03,278,100890
20220129:0200,24.82,93.15,0,0,0,382.8,2.07,321,100850
20220129:0300,24.85,96.2,0,0,0,398.85,2.48,327,100860
20220129:0400,24.62,96.2,0,0,0,415.9,2.69,332,100870
20220129:0500,24.6,96.2,0,0,0,428.45,2.41,344,100930
20220129:0600,24.65,93.15,0,0,0,429.65,2.62,359,101020
20220129:0700,24.36,96.2,172.95,307.68,107.6,430.2,2.34,356,101120
20220129:0800,24.72,93.15,377.4,461.31,174.35,424.8,2.55,351,101200
20220129:0900,25.83,84.5,652.05,721.8,193.3,416.45,2.41,345,101250
20220129:1000,27.72,67.4,822.65,820.57,178.25,386.1,1.79,348,101250
20220129:1100,29.37,55.4,916.4,841.7,176.4,382.4,0.55,355,101190
20220129:1200,30.28,50.3,931.5,852.19,155.35,376.8,0.97,185,101090
20220129:1300,30.97,48.75,856.2,808.66,146.25,375.65,2.21,193,100980
20220129:1400,31.46,45.7,705.45,728.62,135,373.5,2.9,195,100870
20220129:1500,31.84,44.3,497.6,605.83,114.6,372.35,3.31,192,100780
20220129:1600,31.84,44.3,258.75,403.07,83,371,4,190,100740
20220129:1700,30.7,50.45,51.8,125.61,25.7,370.4,4.69,189,100750
20220129:1800,29.05,63.2,0,0,0,367.7,4.62,192,100800
20220129:1900,28,65.2,0,0,0,360.95,4.62,185,100850
20220129:2000,27.54,71.9,0,0,0,358.6,4.21,184,100920
20220129:2100,27.31,74.3,0,0,0,357.85,3.1,178,101000
20220129:2200,26.6,76.7,0,0,0,359,1.72,166,101040
20220129:2300,27.32,74.3,0,0,0,359.95,0.83,148,101050
20220130:0000,26.86,76.7,0,0,0,359.95,0.28,18,101030
20220130:0100,24.87,87.25,0,0,0,360.25,1.38,351,100960
20220130:0200,23.22,93.05,0,0,0,359.4,2,347,100920
20220130:0300,22.74,96.15,0,0,0,357.65,2.07,335,100900
20220130:0400,22.55,96.15,0,0,0,356.1,2.34,329,100910
20220130:0500,22.6,96.15,0,0,0,353.95,2.62,337,100960
20220130:0600,22.8,93.05,0,0,0,351.25,2.83,350,101060
20220130:0700,22.81,90.05,264.1,837.1,86.2,341.75,2.41,5,101130
20220130:0800,24.58,69.15,502.85,872.23,118.45,347.4,2.34,13,101210
20220130:0900,26.65,49.55,712,898.76,139.9,343.5,2.28,19,101270
20220130:1000,28.28,39.1,864.3,904.95,152.4,347,1.72,33,101250
20220130:1100,29.54,34.2,945.95,897.92,155,350.3,0.9,83,101180
20220130:1200,30.43,32.15,942.25,855.85,161.1,355.3,1.66,155,101100
20220130:1300,30.89,32.25,864.55,813.48,148.65,357.85,2.69,177,101000
20220130:1400,30.94,34.6,711.75,733.18,136.15,358.8,3.31,189,100890
20220130:1500,30.83,35.85,501.45,608.1,115.75,359.4,3.52,195,100820
20220130:1600,30.39,39.65,259.8,396.64,86.1,359.4,3.66,196,100790
20220130:1700,29.41,46.75,52.4,119.62,27.35,359.4,3.59,197,100790
20220130:1800,28.26,55.15,0,0,0,357.05,3.59,201,100830
20220130:1900,27.27,60.9,0,0,0,352,3.24,205,100880
20220130:2000,26.8,65,0,0,0,348.95,3.17,207,100910
20220130:2100,26.48,71.75,0,0,0,347.75,2.62,202,100990
20220130:2200,25.3,81.75,0,0,0,348.15,1.45,182,101020
20220130:2300,26.41,76.65,0,0,0,350.1,0.69,88,101000
20220131:0000,24.71,81.7,0,0,0,350.65,1.38,40,101000
20220131:0100,24.58,84.4,0,0,0,349.4,1.24,23,100920
20220131:0200,25.18,84.45,0,0,0,347,1.03,0,100870
20220131:0300,24.89,87.25,0,0,0,344.65,0.97,340,100830
20220131:0400,23.72,90.1,0,0,0,346.6,1.24,340,100820
20220131:0500,21.72,93,0,0,0,341.55,1.79,350,100910
20220131:0600,20.81,89.9,0,0,0,338.5,2.55,359,101010
20220131:0700,22.02,68.7,266.85,853.54,85.3,332.3,3.03,24,101070
20220131:0800,24.59,50.8,506.25,882.02,117,333.85,2.83,33,101170
20220131:0900,26.58,38.85,715.9,907.75,137.15,337.1,2.9,48,101200
20220131:1000,28.17,33.95,868.35,912.28,149.4,340.8,2.9,68,101180
20220131:1100,29.33,33.05,947.05,896.67,155.65,345.05,3.03,93,101110
20220131:1200,29.93,33.15,945.7,864.07,155.35,350.3,3.17,116,101020
20220131:1300,30.09,35.7,865.05,811.49,149.2,353.95,3.17,136,100910
20220131:1400,29.98,42.3,712.7,732.21,136.3,356.5,3.1,154,100810
20220131:1500,29.83,45.35,502.95,608.49,115.75,358,3.03,170,100740
20220131:1600,28.01,57.76,262.4,404.95,84.3,339.48,3.95,184,100710
20220131:1700,27.87,60.27,53.5,127.24,26.65,346.33,3.9,196,100740
20220131:1800,27.74,62.78,0,0,0,353.18,3.84,208,100790
20220131:1900,27.6,65.29,0,0,0,360.03,3.79,199,100840
20220131:2000,27.47,67.79,0,0,0,366.89,3.73,203,100900
20220131:2100,27.33,70.3,0,0,0,373.74,3.68,203,100950
20220131:2200,27.2,72.81,0,0,0,380.59,3.62,204,100960
20220131:2300,27.06,75.32,0,0,0,387.44,3.57,206,100960
20060201:0000,26.92,77.83,0,0,0,394.29,3.51,207,100810
20060201:0100,26.79,80.33,0,0,0,401.15,3.46,210,100740
20060201:0200,26.65,82.84,0,0,0,408,3.4,214,100660
20060201:0300,26.52,85.35,0,0,0,414.85,3.35,222,100630
20060201:0400,26.38,87.86,0,0,0,421.7,3.29,234,100650
20060201:0500,26.25,90.37,0,0,0,428.56,3.24,245,100700
20060201:0600,26.11,92.87,0,0,0,435.41,3.18,253,100740
20060201:0700,25.98,95.38,170.85,405.26,84.55,442.26,3.13,254,100800
20060201:0800,27.32,81.95,376.1,562.81,127.35,433.1,2.55,254,100860
20060201:0900,28.25,76.95,535.9,502.4,215.05,425.95,2.83,245,100930
20060201:1000,29,74.55,625.25,535.07,202.8,432.9,3.17,237,100960
20060201:1100,29.34,72.25,685.2,509.41,234.7,431.75,3.52,232,100890
